-0.0,5.564541455464974e-10
-1.0,5.564541455732527e-10
-2.0,5.564541669148576e-10
-3.0,5.564550730435001e-10
-4.0,5.564653871937715e-10
-5.0,5.565224331575625e-10
-6.0,5.567258659961716e-10
-7.0,5.572704737883852e-10
-8.0,5.584665761719497e-10
-9.0,5.607440709617763e-10
-10.0,5.64642164307882e-10
-11.0,5.707892629395482e-10
-12.0,5.798775348675089e-10
-13.0,5.926356978865368e-10
-14.0,6.098024674095187e-10
-15.0,6.321021175209383e-10
-16.0,6.602230023485633e-10
-17.0,6.947993314442823e-10
-18.0,7.363963390864902e-10
-19.0,7.85498764134508e-10
-20.0,8.425024817012031e-10
-21.0,9.077090617889483e-10
-22.0,9.813231645199852e-10
-23.0,1.0634522148672838e-09
-24.0,1.1541085063416188e-09
-25.0,1.2532130536990524e-09
-26.0,1.3606012318009777e-09
-27.0,1.4760295923288256e-09
-28.0,1.5991838699885855e-09
-29.0,1.7296876430190338e-09
-30.0,1.867111297515516e-09
-31.0,2.0109817400793654e-09
-32.0,2.1607913184151613e-09
-33.0,2.3160069704289937e-09
-34.0,2.476078917215047e-09
-35.0,2.6404485750196988e-09
-36.0,2.8085559467188657e-09
-37.0,2.979846262820783e-09
-38.0,3.153775705467176e-09
-39.0,3.329816422562752e-09
-40.0,3.5074606813376494e-09
-41.0,3.686224239390232e-09
-42.0,3.8656489935186605e-09
-43.0,4.045304899702998e-09
-44.0,4.224791310951304e-09
-45.0,4.403737712841051e-09
-46.0,4.581804005854512e-09
-47.0,4.758680332630179e-09
-48.0,4.934086566906802e-09
-49.0,5.1077715066255795e-09
-50.0,5.279511827059333e-09
-51.0,5.44911085763616e-09
-52.0,5.616397222252186e-09
-53.0,5.7812233879009465e-09
-54.0,5.9434641535937976e-09
-55.0,6.1030151186713036e-09
-56.0,6.259791144953316e-09
-57.0,6.413724850339845e-09
-58.0,6.564765131202082e-09
-59.0,6.712875731114145e-09
-60.0,6.858033895452052e-09
-61.0,7.000229056448874e-09
-62.0,7.139461632098803e-09
-63.0,7.275741866514785e-09
-64.0,7.409088770527961e-09
