-0.0,2.94852658556254e-11
-1.0,3.798878228721328e-11
-2.0,6.63327434970102e-11
-3.0,6.633615812450776e-11
-4.0,6.638807863904379e-11
-5.0,6.674307101464041e-11
-6.0,6.822472034644455e-11
-7.0,7.266474026236011e-11
-8.0,8.310271330315183e-11
-9.0,1.0326838273795412e-10
-10.0,1.3600154150452162e-10
-11.0,1.811448774463043e-10
-12.0,2.3463560574273715e-10
-13.0,2.900721892732021e-10
-14.0,5.564542660394259e-10
-15.0,5.56454459299475e-10
-16.0,5.56454893349902e-10
-17.0,5.564557978002254e-10
-18.0,5.564575647650281e-10
-19.0,5.564608290582707e-10
-20.0,5.564665720786194e-10
-21.0,5.564762513357388e-10
-22.0,5.564919566800815e-10
-23.0,5.565165933291262e-10
-24.0,5.565540908302773e-10
-25.0,5.566096362311271e-10
-26.0,5.56689928934249e-10
-27.0,5.568034540946777e-10
-28.0,5.569607708616155e-10
-29.0,5.571748116185397e-10
-30.0,5.574611877452227e-10
-31.0,5.578384978349906e-10
-32.0,5.583286342961048e-10
-33.0,5.589570823998507e-10
-34.0,5.59753212521567e-10
-35.0,5.607505532674229e-10
-36.0,5.619870527455597e-10
-37.0,5.635053127508029e-10
-38.0,5.653528054718969e-10
-39.0,5.675820574907934e-10
-40.0,5.702508053319756e-10
-41.0,5.734221232803891e-10
-42.0,5.771645082869543e-10
-43.0,5.815519369606541e-10
-44.0,5.86663880300127e-10
-45.0,5.92585269429524e-10
-46.0,5.99406437701795e-10
-47.0,6.07223001907407e-10
-48.0,6.161357063525138e-10
-49.0,6.262502184513248e-10
-50.0,6.376768767625393e-10
-51.0,6.505303877532038e-10
-52.0,6.649294812967077e-10
-53.0,6.809965084506057e-10
-54.0,6.988569794101797e-10
-55.0,7.186390999430035e-10
-56.0,7.404731788519871e-10
-57.0,7.644910631330748e-10
-58.0,7.908254898420218e-10
-59.0,8.196093972190976e-10
-60.0,8.509752093550897e-10
-61.0,8.850540708435972e-10
-62.0,9.219750379266534e-10
-63.0,9.618642854254508e-10
-64.0,1.0048442492338239e-09
-65.0,1.0510327611916177e-09
-66.0,1.100542193270457e-09
-67.0,1.1534785780643164e-09
-68.0,1.2099407801326916e-09
-69.0,1.2700195999821248e-09
-70.0,1.333796992382896e-09
-71.0,1.4013452796144435e-09
-72.0,1.4727264148243484e-09
-73.0,1.547991254859108e-09
-74.0,1.6271789891890452e-09
-75.0,1.7103165562305222e-09
-76.0,1.7974181695351852e-09
-77.0,1.8884849346477963e-09
-78.0,1.9835045530028334e-09
-79.0,2.082451115788493e-09
-80.0,2.1852850364023635e-09
-81.0,2.2919530126554492e-09
-82.0,2.402388195992172e-09
-83.0,2.5165103867028716e-09
-84.0,2.634226376432643e-09
-85.0,2.7554303828289204e-09
-86.0,2.8800045795534942e-09
-87.0,3.0078197292286742e-09
-88.0,3.138735895662249e-09
-89.0,3.2726032290383713e-09
-90.0,3.409262835487583e-09
-91.0,3.5485477004714493e-09
-92.0,3.69028363960953e-09
-93.0,3.834290319730387e-09
-94.0,3.980382290383423e-09
-95.0,4.128370026018095e-09
-96.0,4.278060974162542e-09
-97.0,4.42926060578197e-09
-98.0,4.581773432029635e-09
-99.0,4.735404013129082e-09
-100.0,4.88995791003665e-09
-101.0,5.045242612566427e-09
-102.0,5.201068399821813e-09
-103.0,5.357249154285563e-09
-104.0,5.513603112100592e-09
-105.0,5.66995354570243e-09
-106.0,5.826129382520424e-09
-107.0,5.9819657491850865e-09
-108.0,6.13730445164908e-09
-109.0,6.29199437552743e-09
-110.0,6.4458918348819365e-09
-111.0,6.598860831100111e-09
-112.0,6.750773269622007e-09
-113.0,6.9015090948158666e-09
-114.0,7.0509563844337644e-09
-115.0,7.199011385049237e-09
-116.0,7.345578477165388e-09
-117.0,7.490570133189766e-09
-118.0,7.633906791919128e-09
-119.0,8.098509434200903e-09
-120.0,8.111964463751042e-09
-121.0,8.126118744642131e-09
-122.0,8.140998046594537e-09
-123.0,8.156628624791052e-09
-124.0,8.173037227319306e-09
-125.0,8.190251059977731e-09
-126.0,8.208297875846737e-09
-127.0,8.227205809126609e-09
-128.0,8.247003448233974e-09
-129.0,8.267719945817165e-09
-130.0,8.289384798168094e-09
-131.0,8.312027976977983e-09
-132.0,8.33567987817739e-09
-133.0,8.3603713201327e-09
-134.0,8.386133521046227e-09
-135.0,8.412998141355133e-09
-136.0,8.440997164088313e-09
-137.0,8.470163016842092e-09
-138.0,8.500528458906461e-09
-139.0,8.532126639435365e-09
-140.0,8.564991006431968e-09
-141.0,8.599155392746597e-09
-142.0,8.634653935219845e-09
-143.0,8.671521049828582e-09
-144.0,8.709791526219299e-09
-145.0,8.749500352868662e-09
-146.0,8.79068284420588e-09
-147.0,8.833374542521753e-09
-148.0,8.877611228782807e-09
-149.0,8.92342892804204e-09
-150.0,9.727865912340027e-09
-151.0,9.861768083315567e-09
-152.0,1.022478825384548e-08
-153.0,1.0346731570412117e-08
-154.0,1.0470172689378759e-08
-155.0,1.0595112999211241e-08
-156.0,1.0721554349191844e-08
-157.0,1.0849498969779367e-08
-158.0,1.0978949577824958e-08
-159.0,1.4187091243615016e-08
-160.0,1.4276193773027219e-08
-161.0,1.4367268073799125e-08
-162.0,1.4460326865872718e-08
-163.0,1.4555382355938001e-08
-164.0,1.46524462504721e-08
-165.0,1.475152980431701e-08
-166.0,1.4852643718413273e-08
-167.0,1.4955798265749474e-08
-168.0,1.5061003242844895e-08
-169.0,1.5168267972791148e-08
-170.0,1.5277601362022055e-08
-171.0,1.5389011876643442e-08
-172.0,1.5502507580281144e-08
-173.0,1.561809609193653e-08
-174.0,1.5735784686595014e-08
-175.0,1.5855580276490167e-08
-176.0,1.5977489339550258e-08
-177.0,1.6101518110551626e-08
-178.0,1.6227672421261804e-08
-179.0,1.6355957818429916e-08
-180.0,1.64863795731701e-08
-181.0,1.6618942660979e-08
-182.0,1.67536518062691e-08
-183.0,1.68905114589745e-08
-184.0,1.7029525884343778e-08
-185.0,1.7170699126238047e-08
-186.0,1.731403500195774e-08
-187.0,1.7459537196539196e-08
-188.0,1.7607209210541676e-08
-189.0,1.77570543586182e-08
-190.0,1.6730166422000303e-08
-191.0,1.689668756437353e-08
-192.0,1.9268847985048495e-08
-193.0,1.941415920981079e-08
-194.0,1.9561681360221967e-08
-195.0,1.9711421484266304e-08
-196.0,1.986338646950315e-08
-197.0,2.0017583058435377e-08
-198.0,2.017401788736962e-08
-199.0,2.0332697460233307e-08
-200.0,2.049362817209892e-08
-201.0,2.0656816325838026e-08
-202.0,2.082226812156782e-08
-203.0,2.0989989698977062e-08
-204.0,2.11599870922194e-08
-205.0,2.1332266266994126e-08
-206.0,2.1506833157434138e-08
-207.0,2.168369366861369e-08
-208.0,2.1862853606882293e-08
-209.0,2.2044318753773132e-08
-210.0,1.6139734015991792e-08
-211.0,2.241418774142849e-08
-212.0,2.260260305674224e-08
-213.0,2.2793346556374116e-08
-214.0,2.2986423927579776e-08
-215.0,2.3181840937049267e-08
-216.0,2.3379603270475888e-08
-217.0,2.3579716682180926e-08
-218.0,2.3782186982636633e-08
-219.0,2.3987019865875947e-08
-220.0,2.4194221233431155e-08
-221.0,2.4403796912411727e-08
-222.0,2.4615752789757417e-08
-223.0,2.483009482081701e-08
-224.0,2.5046828980977113e-08
-225.0,2.5265961272763615e-08
-226.0,2.5487497863099265e-08
-227.0,2.5711444862307678e-08
-228.0,2.5937808460703217e-08
-229.0,2.6166595004473487e-08
-230.0,2.6397810777283425e-08
-231.0,2.663146222621119e-08
-232.0,2.6867555868268315e-08
-233.0,2.9355442050258398e-08
-234.0,2.957675723222978e-08
-235.0,2.9800695878142124e-08
-236.0,3.002726595582261e-08
-237.0,3.0256475517927877e-08
-238.0,3.048833244710951e-08
-239.0,3.072284479298378e-08
-240.0,3.096002032395773e-08
-241.0,2.9083285515160844e-08
-242.0,2.935308789885235e-08
-243.0,3.1687605878692096e-08
-244.0,3.1935513756954463e-08
-245.0,3.218612459039266e-08
-246.0,3.243944623335117e-08
-247.0,3.269548676078148e-08
-248.0,3.2954254148013145e-08
-249.0,3.3215756343265256e-08
-250.0,3.34800015274203e-08
-251.0,3.51308252336871e-08
-252.0,3.5388922738740786e-08
-253.0,3.564986289053878e-08
-254.0,3.5913654881901524e-08
-255.0,3.618030758173141e-08
-256.0,3.644983008251441e-08
-257.0,3.672223139868547e-08
-258.0,3.6997520504797945e-08
-259.0,3.727570650421344e-08
-260.0,3.78603729508979e-08
-261.0,3.8142346977062056e-08
-262.0,3.842725718287716e-08
-263.0,3.87151128482813e-08
-264.0,3.9005923295667555e-08
-265.0,3.893722983453241e-08
-266.0,3.96518183070754e-08
-267.0,3.9951801488978587e-08
-268.0,4.025479455130174e-08
-269.0,4.0560805571197603e-08
-270.0,4.0869842701486367e-08
-271.0,4.118191421129003e-08
-272.0,4.1497028280465625e-08
-273.0,4.1815192995098796e-08
-274.0,4.2136416928925536e-08
-275.0,4.246070826738616e-08
-276.0,4.278807530145151e-08
-277.0,4.311852649144515e-08
-278.0,4.345207024528042e-08
-279.0,4.3788715278099413e-08
-280.0,4.412846987398825e-08
-281.0,4.4471342859814137e-08
-282.0,4.481734282498668e-08
-283.0,4.692151240912571e-08
-284.0,4.755764619801138e-08
-285.0,2.908042183060643e-08
-286.0,4.823863491795246e-08
-287.0,4.858405745887105e-08
-288.0,4.893277999073546e-08
-289.0,4.95449590616696e-08
-290.0,4.989841147014202e-08
-291.0,5.0255207034284226e-08
-292.0,5.1336498091143495e-08
-293.0,5.1550353582375324e-08
-294.0,5.1913154597492534e-08
-295.0,5.22793683344191e-08
-296.0,5.264900634286341e-08
-297.0,5.3022080125755166e-08
-298.0,5.3398601333177375e-08
-299.0,5.3778581463321057e-08
-300.0,5.416203236736718e-08
-301.0,5.5702543053220724e-08
-302.0,5.6084944814565596e-08
-303.0,5.647089596841862e-08
-304.0,5.6860409079570866e-08
-305.0,5.725349603945056e-08
-306.0,5.765016952062419e-08
-307.0,5.805044146361728e-08
-308.0,5.8454324535403556e-08
-309.0,5.886183097680065e-08
-310.0,9.723744470395665e-10
-311.0,6.101351095085134e-08
-312.0,6.142313810466411e-08
-313.0,6.183648547676501e-08
-314.0,6.225356578375327e-08
-315.0,6.267439216533927e-08
-316.0,6.309897776822311e-08
-317.0,6.35273355222664e-08
-318.0,6.395947872040505e-08
-319.0,6.439542052046027e-08
-320.0,6.483517427377673e-08
-321.0,6.527875300948506e-08
-322.0,6.57261702406039e-08
-323.0,6.756194690387436e-08
-324.0,6.800887088836867e-08
-325.0,6.845971627658792e-08
-326.0,6.891449698050401e-08
-327.0,6.937322667371883e-08
-328.0,7.01493552549285e-08
-329.0,7.030258922328879e-08
-330.0,7.163763913363848e-08
-331.0,7.210695182377012e-08
-332.0,7.258030975187715e-08
-333.0,7.305772748561121e-08
-334.0,7.353921933052177e-08
-335.0,7.402479979716113e-08
-336.0,7.451448343866915e-08
-337.0,7.580617209578545e-08
-338.0,7.629926696282723e-08
-339.0,7.679653218894078e-08
-340.0,7.729798257383643e-08
-341.0,7.780363328781975e-08
-342.0,7.9007694218657e-08
-343.0,7.951766130148041e-08
-344.0,8.003189271722239e-08
-345.0,8.055040457427833e-08
-346.0,8.107321172351738e-08
-347.0,8.21366288378848e-08
-348.0,8.26649278431798e-08
-349.0,8.319758349754322e-08
-350.0,8.406385554768501e-08
-351.0,8.46033596545259e-08
-352.0,8.588186649469881e-08
-353.0,8.642499499883312e-08
-354.0,8.697259130964554e-08
-355.0,8.75246715285114e-08
-356.0,8.808125128620107e-08
-357.0,8.864234855403129e-08
-358.0,8.920797788482495e-08
-359.0,8.977815658812673e-08
-360.0,9.035290093187473e-08
-361.0,9.093222718851835e-08
-362.0,9.151615241553239e-08
-363.0,9.210469280019442e-08
-364.0,9.269786551391072e-08
-365.0,9.329568692096654e-08
-366.0,9.62152144468238e-08
-367.0,9.680903906733458e-08
-368.0,9.71674020536857e-08
-369.0,9.777612113659176e-08
-370.0,9.921036232713205e-08
-371.0,9.982028108155808e-08
-372.0,1.0043504360524098e-07
-373.0,1.0105466736043945e-07
-374.0,1.0167917027035336e-07
-375.0,1.0230857031268276e-07
-376.0,1.0294288514375529e-07
-377.0,1.0358213303092205e-07
-378.0,1.0422633206561744e-07
-379.0,1.0487550006554413e-07
-380.0,1.0552965568206408e-07
-381.0,1.0618881666316434e-07
-382.0,1.0685300203558723e-07
-383.0,1.0941955226509969e-07
-384.0,1.100848746072546e-07
-385.0,1.1075531271089209e-07
-386.0,1.1143088530714235e-07
-387.0,1.1211161160520414e-07
-388.0,1.1279751011374306e-07
-389.0,1.1348860004373184e-07
-390.0,1.1639580803027311e-07
-391.0,1.1708644396383884e-07
-392.0,1.17782363697382e-07
-393.0,1.1848358257900762e-07
-394.0,1.1919011761790041e-07
-395.0,1.199019841625388e-07
-396.0,1.2061919915923585e-07
-397.0,1.2169666626477767e-07
-398.0,1.2240187121693765e-07
-399.0,1.2293871648416693e-07
-400.0,1.2514755344443617e-07
-401.0,1.258878374795155e-07
-402.0,1.266336889968641e-07
-403.0,1.2738512615548675e-07
-404.0,1.2814216831838048e-07
-405.0,1.2890483331695825e-07
-406.0,1.2967314065120306e-07
-407.0,1.3044710872187713e-07
-408.0,1.3122675608367712e-07
-409.0,1.3201210179481432e-07
-410.0,1.3399186347960385e-07
-411.0,1.3477717696773892e-07
-412.0,1.3556824667860254e-07
-413.0,1.3636509431647135e-07
-414.0,1.3716774138152615e-07
-415.0,1.3797620931681063e-07
-416.0,1.387905199257113e-07
-417.0,1.3961069485392578e-07
-418.0,1.4043675699412145e-07
-419.0,1.4126872712336816e-07
-420.0,1.432303712232955e-07
-421.0,1.4406986453659127e-07
-422.0,1.4491536215969879e-07
-423.0,1.457668852661997e-07
-424.0,1.466244573306841e-07
-425.0,1.474881000631365e-07
-426.0,1.4803026585066187e-07
-427.0,1.4920400541697127e-07
-428.0,1.5008528741692179e-07
-429.0,1.5097272340508923e-07
-430.0,1.5186633638489274e-07
-431.0,1.5284973080897567e-07
-432.0,1.5688657918928436e-07
